"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"TCS","EQ","01-Aug-2022","       3301.90","       3327.00","       3327.00","       3271.00","       3298.65","       3298.80","       3296.68","    1306913","          4308478419.30","     116856","     692180","         52.96"
"TCS","EQ","02-Aug-2022","       3298.80","       3290.00","       3312.90","       3271.65","       3284.00","       3291.80","       3289.68","    1269114","          4174984483.80","      93507","     656936","         51.76"
"TCS","EQ","03-Aug-2022","       3291.80","       3280.00","       3349.00","       3277.05","       3337.00","       3339.50","       3321.55","    2895824","          9618626910.40","     156174","    1538246","         53.12"
"TCS","EQ","04-Aug-2022","       3339.50","       3350.00","       3387.90","       3307.35","       3355.00","       3354.95","       3349.96","    2150567","          7204319593.95","     152934","    1027973","         47.80"
"TCS","EQ","05-Aug-2022","       3354.95","       3361.20","       3377.00","       3355.00","       3363.80","       3365.05","       3365.23","    1106933","          3725084734.50","      75240","     628702","         56.80"
"TCS","BL","08-Aug-2022","       3171.00","       3365.05","       3365.05","       3365.05","       3365.05","       3365.05","       3365.05","    1255473","          4224729418.65","          1","-","-"
"TCS","EQ","08-Aug-2022","       3365.05","       3365.00","       3378.90","       3336.00","       3375.85","       3374.45","       3363.48","    1068836","          3595004758.30","      82770","     674222","         63.08"
"TCS","EQ","10-Aug-2022","       3374.45","       3385.00","       3385.00","       3335.00","       3351.80","       3354.25","       3350.01","    1878359","          6292520966.90","     125360","    1337988","         71.23"
"TCS","EQ","11-Aug-2022","       3354.25","       3400.00","       3428.70","       3375.05","       3417.00","       3422.50","       3413.08","    1449248","          4946406504.85","     122934","     776232","         53.56"
"TCS","EQ","12-Aug-2022","       3422.50","       3419.00","       3419.00","       3381.25","       3402.00","       3401.55","       3397.98","    1472354","          5003036073.45","      75873","     922101","         62.63"
"TCS","EQ","16-Aug-2022","       3401.55","       3411.00","       3414.85","       3387.50","       3391.80","       3392.70","       3398.38","     839942","          2854442797.65","      53268","     475910","         56.66"
"TCS","EQ","17-Aug-2022","       3392.70","       3385.10","       3417.95","       3371.10","       3393.35","       3401.10","       3402.12","    1622326","          5519350289.20","      98890","     941635","         58.04"
"TCS","EQ","18-Aug-2022","       3401.10","       3390.00","       3392.00","       3362.00","       3381.00","       3381.25","       3375.17","    1430659","          4828722795.60","      84565","     903095","         63.12"
"TCS","EQ","19-Aug-2022","       3381.25","       3387.00","       3421.50","       3371.25","       3386.95","       3385.75","       3393.88","    1398410","          4746031534.20","      79927","     703549","         50.31"
"TCS","EQ","22-Aug-2022","       3385.75","       3365.00","       3384.10","       3347.40","       3354.00","       3354.55","       3363.18","    1536532","          5167628743.60","     106447","    1105238","         71.93"
"TCS","EQ","23-Aug-2022","       3354.55","       3319.95","       3341.90","       3270.00","       3301.15","       3284.60","       3297.88","    1849256","          6098625602.10","     164215","    1011973","         54.72"
"TCS","EQ","24-Aug-2022","       3284.60","       3292.00","       3308.00","       3250.20","       3254.10","       3255.35","       3261.82","    1691923","          5518743574.25","     122084","     995741","         58.85"
"TCS","EQ","25-Aug-2022","       3255.35","       3276.00","       3278.15","       3214.75","       3218.00","       3218.20","       3240.20","    1946930","          6308445527.35","     139860","    1217432","         62.53"
"TCS","EQ","26-Aug-2022","       3218.20","       3234.30","       3257.00","       3216.80","       3223.95","       3222.20","       3237.48","    1457962","          4720129748.60","     100672","     840396","         57.64"
"TCS","EQ","29-Aug-2022","       3222.20","       3125.00","       3142.70","       3081.00","       3139.85","       3132.55","       3122.43","    2539173","          7928396114.25","     218828","    1546883","         60.92"
"TCS","EQ","30-Aug-2022","       3132.55","       3155.00","       3226.50","       3142.10","       3210.00","       3211.15","       3191.87","    3431525","         10952979383.20","     123249","    2145710","         62.53"
"TCS","EQ","01-Sep-2022","       3211.15","       3190.00","       3190.00","       3121.00","       3136.00","       3131.70","       3138.65","    3546935","         11132600019.55","     262677","    2222198","         62.65"
"TCS","EQ","02-Sep-2022","       3131.70","       3163.00","       3163.00","       3120.30","       3127.40","       3130.40","       3136.35","    2052900","          6438622874.70","     135641","    1283634","         62.53"
"TCS","EQ","05-Sep-2022","       3130.40","       3123.65","       3147.95","       3112.25","       3140.00","       3133.40","       3135.20","    2147912","          6734130929.55","     108628","    1483879","         69.08"
"TCS","EQ","06-Sep-2022","       3133.40","       3135.50","       3140.85","       3106.35","       3127.00","       3127.05","       3123.40","    1936453","          6048310102.40","     130549","    1251306","         64.62"
"TCS","EQ","07-Sep-2022","       3127.05","       3102.00","       3161.90","       3102.00","       3153.00","       3149.60","       3135.29","    1291534","          4049333272.55","      89078","     555995","         43.05"
"TCS","EQ","08-Sep-2022","       3149.60","       3170.00","       3183.50","       3160.10","       3164.40","       3169.65","       3169.60","    1346113","          4266640131.55","      68717","     795911","         59.13"
"TCS","EQ","09-Sep-2022","       3169.65","       3195.00","       3233.50","       3168.50","       3220.00","       3217.65","       3201.30","    1561185","          4997828185.60","     103256","     728411","         46.66"
"TCS","EQ","12-Sep-2022","       3217.65","       3239.90","       3269.80","       3225.00","       3238.00","       3242.95","       3251.63","    1785928","          5807179274.50","     117081","     979563","         54.85"
"TCS","EQ","13-Sep-2022","       3242.95","       3263.45","       3263.45","       3225.00","       3233.00","       3229.35","       3237.09","    1972678","          6385743761.10","     116114","    1409613","         71.46"
"TCS","EQ","14-Sep-2022","       3229.35","       3135.00","       3141.40","       3113.80","       3125.00","       3120.40","       3124.97","    5090269","         15906935573.95","     292423","    2993544","         58.81"
"TCS","EQ","15-Sep-2022","       3120.40","       3130.00","       3137.75","       3100.00","       3105.50","       3104.35","       3111.64","    2138023","          6652758362.25","     154835","    1330626","         62.24"
"TCS","EQ","16-Sep-2022","       3104.35","       3076.00","       3094.35","       3000.00","       3015.80","       3008.70","       3027.20","    5322221","         16111401562.70","     347665","    3527573","         66.28"
